Run name,Average_Reward,Step
500000_model_deep_value_autoeval_91,0.3125,8192
500000_model_deep_value_autoeval_91,1.5625,57344
500000_model_deep_value_autoeval_91,2.1875,106496
500000_model_deep_value_autoeval_91,10.3125,155648
500000_model_deep_value_autoeval_91,12.1875,204800
500000_model_deep_value_autoeval_91,10.3125,253952
500000_model_deep_value_autoeval_91,10.0,303104
500000_model_deep_value_autoeval_91,11.875,352256
500000_model_deep_value_autoeval_91,14.375,401408
500000_model_deep_value_autoeval_91,11.5625,458752
500000_model_deep_value_autoeval_91,13.125,507904
500000_model_deep_value_autoeval_91,13.4375,557056
500000_model_deep_value_autoeval_91,14.375,606208
500000_model_deep_value_autoeval_91,15.0,655360
500000_model_deep_value_autoeval_91,17.5,704512
500000_model_deep_value_autoeval_91,20.9375,753664
500000_model_deep_value_autoeval_91,17.8125,802816
500000_model_deep_value_autoeval_91,14.6875,851968
500000_model_deep_value_autoeval_91,15.625,901120
500000_model_deep_value_autoeval_91,16.5625,958464
500000_model_deep_value_autoeval_91,22.1875,1007616
500000_model_deep_value_autoeval_91,17.1875,1056768
500000_model_deep_value_autoeval_91,18.398874282836914,1105920
500000_model_deep_value_autoeval_91,16.397642135620114,1155072
500000_model_deep_value_autoeval_91,13.88862133026123,1204224
500000_model_deep_value_autoeval_91,15.992000579833984,1253376
500000_model_deep_value_autoeval_91,21.060277938842773,1302528
500000_model_deep_value_autoeval_91,15.453817367553713,1351680
500000_model_deep_value_autoeval_91,14.526599884033205,1409024
500000_model_deep_value_autoeval_91,15.076722145080565,1458176
500000_model_deep_value_autoeval_91,16.549747467041016,1507328
500000_model_deep_value_autoeval_91,20.357053756713867,1556480
500000_model_deep_value_autoeval_91,17.550472259521484,1605632
500000_model_deep_value_autoeval_91,18.3443603515625,1654784
500000_model_deep_value_autoeval_91,15.62261962890625,1703936
500000_model_deep_value_autoeval_91,17.06230354309082,1753088
500000_model_deep_value_autoeval_91,12.9346342086792,1802240
500000_model_deep_value_autoeval_91,15.85508918762207,1851392
500000_model_deep_value_autoeval_91,16.119979858398438,1908736
500000_model_deep_value_autoeval_91,18.41720962524414,1957888
500000_model_deep_value_autoeval_91,18.337432861328125,2007040
500000_model_deep_value_autoeval_91,15.682804107666016,2056192
500000_model_deep_value_autoeval_91,19.090484619140625,2105344
500000_model_deep_value_autoeval_91,14.428550720214846,2154496
500000_model_deep_value_autoeval_91,18.14947891235352,2203648
500000_model_deep_value_autoeval_91,16.09836769104004,2252800
500000_model_deep_value_autoeval_91,18.3500919342041,2301952
500000_model_deep_value_autoeval_91,17.444599151611328,2351104
500000_model_deep_value_autoeval_91,15.699057579040527,2408448
500000_model_deep_value_autoeval_91,15.407846450805664,2457600
500000_model_deep_value_autoeval_91,15.954150199890135,2506752
500000_model_deep_value_autoeval_91,19.336801528930664,2555904
500000_model_deep_value_autoeval_91,16.728513717651367,2605056
500000_model_deep_value_autoeval_91,16.991962432861328,2654208
500000_model_deep_value_autoeval_91,17.240486145019528,2703360
500000_model_deep_value_autoeval_91,15.51775074005127,2752512
500000_model_deep_value_autoeval_91,15.23841667175293,2801664
500000_model_deep_value_autoeval_91,16.91374397277832,2859008
500000_model_deep_value_autoeval_91,18.28257751464844,2908160
500000_model_deep_value_autoeval_91,13.209227561950685,2957312
500000_model_deep_value_autoeval_91,18.25458526611328,3006464
500000_model_deep_value_autoeval_91,16.542301177978516,3055616
500000_model_deep_value_autoeval_91,18.20041275024414,3104768
500000_model_deep_value_autoeval_91,18.15569877624512,3153920
500000_model_deep_value_autoeval_91,15.345352172851562,3203072
500000_model_deep_value_autoeval_91,17.277713775634766,3252224
500000_model_deep_value_autoeval_91,15.594605445861815,3301376
500000_model_deep_value_autoeval_91,16.146406173706055,3358720
500000_model_deep_value_autoeval_91,17.51236915588379,3407872
500000_model_deep_value_autoeval_91,19.421083450317386,3457024
500000_model_deep_value_autoeval_91,17.726024627685547,3506176
500000_model_deep_value_autoeval_91,19.347946166992188,3555328
500000_model_deep_value_autoeval_91,14.91297721862793,3604480
500000_model_deep_value_autoeval_91,16.558727264404293,3653632
500000_model_deep_value_autoeval_91,15.998285293579102,3702784
500000_model_deep_value_autoeval_91,15.433816909790039,3751936
500000_model_deep_value_autoeval_91,20.638729095458984,3801088
500000_model_deep_value_autoeval_91,15.390390396118164,3858432
500000_model_deep_value_autoeval_91,17.026609420776367,3907584
500000_model_deep_value_autoeval_91,15.921648025512695,3956736
500000_model_deep_value_autoeval_91,14.545503616333008,4005888
500000_model_deep_value_autoeval_91,20.00798988342285,4055040
500000_model_deep_value_autoeval_91,14.238395690917967,4104192
500000_model_deep_value_autoeval_91,15.613222122192385,4153344
500000_model_deep_value_autoeval_91,16.69827651977539,4202496
500000_model_deep_value_autoeval_91,19.13703155517578,4251648
500000_model_deep_value_autoeval_91,17.468620300292972,4308992
500000_model_deep_value_autoeval_91,15.279501914978027,4358144
500000_model_deep_value_autoeval_91,19.08097648620605,4407296
500000_model_deep_value_autoeval_91,14.710113525390625,4456448
500000_model_deep_value_autoeval_91,16.33980369567871,4505600
500000_model_deep_value_autoeval_91,18.500608444213867,4554752
500000_model_deep_value_autoeval_91,16.040836334228516,4603904
500000_model_deep_value_autoeval_91,16.30885124206543,4653056
500000_model_deep_value_autoeval_91,17.109861373901367,4702208
500000_model_deep_value_autoeval_91,15.201844215393065,4751360
500000_model_deep_value_autoeval_91,17.632099151611328,4808704
500000_model_deep_value_autoeval_91,15.73033046722412,4857856
500000_model_deep_value_autoeval_91,15.999166488647461,4907008
