,Step,Average_Reward
0,8192.0,0.15625
1,16384.0,0.46875
2,24576.0,1.09375
3,32768.0,0.625
4,40960.0,0.46875
5,49152.0,0.625
6,57344.0,0.9375
7,65536.0,0.78125
8,73728.0,0.625
9,81920.0,1.40625
10,90112.0,1.5625
11,98304.0,1.875
12,106496.0,3.4375
13,114688.0,2.5
14,122880.0,4.375
15,131072.0,5.0
16,139264.0,6.09375
17,147456.0,6.25
18,155648.0,7.03125
19,163840.0,8.28125
20,172032.0,7.34375
21,180224.0,7.34375
22,188416.0,7.5
23,196608.0,6.71875
24,204800.0,8.28125
25,212992.0,6.71875
26,221184.0,7.5
27,229376.0,7.8125
28,237568.0,7.96875
29,245760.0,9.53125
30,253952.0,9.53125
31,262144.0,9.6875
32,270336.0,11.5625
33,278528.0,11.09375
34,286720.0,10.9375
35,294912.0,9.6875
36,303104.0,10.46875
37,311296.0,9.375
38,319488.0,11.5625
39,327680.0,11.40625
40,335872.0,11.875
41,344064.0,11.40625
42,352256.0,12.34375
43,360448.0,10.9375
44,368640.0,11.5625
45,376832.0,12.5
46,385024.0,12.96875
47,393216.0,12.5
48,401408.0,11.71875
49,409600.0,12.1875
50,417792.0,11.5625
51,425984.0,12.8125
52,434176.0,12.8125
53,442368.0,13.125
54,450560.0,13.59375
55,458752.0,9.84375
56,466944.0,13.59375
57,475136.0,11.5625
58,483328.0,11.09375
59,491520.0,13.75
60,499712.0,10.78125
61,507904.0,12.03125
62,516096.0,14.375
63,524288.0,10.9375
64,532480.0,14.0625
65,540672.0,12.8125
66,548864.0,12.8125
67,557056.0,12.1875
68,565248.0,12.96875
69,573440.0,14.0625
70,581632.0,11.875
71,589824.0,14.0625
72,598016.0,13.125
73,606208.0,12.03125
74,614400.0,11.71875
75,622592.0,12.03125
76,630784.0,13.125
77,638976.0,11.5625
78,647168.0,12.5
79,655360.0,12.96875
80,663552.0,12.1875
81,671744.0,13.75
82,679936.0,11.40625
83,688128.0,13.75
84,696320.0,13.4375
85,704512.0,11.40625
86,712704.0,12.65625
87,720896.0,14.6875
88,729088.0,12.03125
89,737280.0,12.65625
90,745472.0,11.71875
91,753664.0,13.125
92,761856.0,12.03125
93,770048.0,13.125
94,778240.0,13.4375
95,786432.0,13.28125
96,794624.0,13.28125
97,802816.0,13.90625
98,811008.0,12.34375
99,819200.0,13.90625
100,827392.0,14.21875
101,835584.0,14.375
102,843776.0,14.375
103,851968.0,13.75
104,860160.0,12.96875
105,868352.0,13.125
106,876544.0,12.03125
107,884736.0,15.3125
108,892928.0,13.90625
109,901120.0,14.375
110,909312.0,14.21875
111,917504.0,15.3125
112,925696.0,13.75
113,933888.0,13.59375
114,942080.0,14.0625
115,950272.0,15.46875
116,958464.0,13.125
117,966656.0,12.96875
118,974848.0,14.375
119,983040.0,13.75
120,991232.0,13.59375
121,999424.0,12.03125
122,1007616.0,14.375
123,1015808.0,13.28125
124,1024000.0,11.875
125,1032192.0,13.59375
126,1040384.0,15.0
127,1048576.0,14.0625
